geometry;name;time;tipos_vias;f_atmosfericos;fleves;fgraves;mortos;f
10;GUARDA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
12;LISBOA;01/01/2007 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;4
14;PORTO;01/01/2012 00:00;IP- Itinerário Principal;Chuva;0;0;1;1
8;EVORA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
7;COIMBRA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;1;1
6;CASTELO BRANCO;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;1;1;0;1
16;SETUBAL;01/01/2012 00:00;Outra Via;Bom tempo;1;0;0;1
14;PORTO;01/01/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
8;EVORA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;2;1;1
13;PORTALEGRE;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;2
13;PORTALEGRE;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;12
15;SANTAREM;01/01/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;11
9;FARO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;10
4;BRAGA;01/01/2012 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
15;SANTAREM;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
14;PORTO;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;1;1
6;CASTELO BRANCO;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
14;PORTO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;2;1;0;2
11;LEIRIA;01/01/2009 00:00;IC - Itinerário Complementar;Chuva;0;1;1;1
10;GUARDA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;3
15;SANTAREM;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;3;0;0;1
6;CASTELO BRANCO;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;2
15;SANTAREM;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;10
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;1;3;0;1
19;VISEU;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;6
3;BEJA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;1;1
11;LEIRIA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;50
2;AVEIRO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;2
10;GUARDA;01/01/2007 00:00;A  - Auto-Estrada;Chuva;2;0;0;2
7;COIMBRA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;3;1;1
14;PORTO;01/01/2010 00:00;Arruamento;Bom tempo;1;0;0;5
18;VILA REAL;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
19;VISEU;01/01/2010 00:00;IP- Itinerário Principal;Chuva;1;0;0;14
18;VILA REAL;01/01/2012 00:00;ER - Estrada Regional;Bom tempo;2;0;0;1
11;LEIRIA;01/01/2012 00:00;A  - Auto-Estrada;Chuva;0;3;0;1
16;SETUBAL;01/01/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;23
18;VILA REAL;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
4;BRAGA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;33
12;LISBOA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;1;1;1
3;BEJA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;2;1;1
3;BEJA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;2;3;1;1
12;LISBOA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;3;0;0;6
6;CASTELO BRANCO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;3
15;SANTAREM;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;15
10;GUARDA;01/01/2012 00:00;A  - Auto-Estrada;Chuva;0;2;0;1
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;4;0;0;3
10;GUARDA;01/01/2009 00:00;EN - Estrada Nacional;Neve;1;0;0;4
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;3
12;LISBOA;01/01/2008 00:00;A  - Auto-Estrada;Vento Forte;1;0;0;1
16;SETUBAL;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;7;0;0;1
5;BRAGANCA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;2;0;1;1
11;LEIRIA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;7;0;0;1
17;VIANA DO CASTELO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;4
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
7;COIMBRA;01/01/2007 00:00;IP- Itinerário Principal;Chuva;3;0;0;1
3;BEJA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;9;0;0;1
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;6;0;0;1
9;FARO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
2;AVEIRO;01/01/2008 00:00;A  - Auto-Estrada;Granizo;4;0;0;1
15;SANTAREM;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;7;0;0;1
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;6
12;LISBOA;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
5;BRAGANCA;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;2;0;2;1
3;BEJA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
9;FARO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;1;1;0;2
11;LEIRIA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;0;2;1
6;CASTELO BRANCO;01/01/2010 00:00;IC - Itinerário Complementar;Chuva;1;0;0;1
17;VIANA DO CASTELO;01/01/2008 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;2
4;BRAGA;01/01/2011 00:00;A  - Auto-Estrada;Vento Forte;1;0;0;1
7;COIMBRA;01/01/2008 00:00;IC - Itinerário Complementar;Chuva;1;0;0;5
9;FARO;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;5;0;0;1
13;PORTALEGRE;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;11
14;PORTO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;2;0;1
8;EVORA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;7
18;VILA REAL;01/01/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;10
9;FARO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;1
7;COIMBRA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;13
9;FARO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;7;0;0;1
15;SANTAREM;01/01/2011 00:00;ER - Estrada Regional;Bom tempo;2;0;0;3
4;BRAGA;01/01/2010 00:00;A  - Auto-Estrada;Chuva;1;1;0;1
7;COIMBRA;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;4
6;CASTELO BRANCO;01/01/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;5
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;3
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;2
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;6;1;0;1
19;VISEU;01/01/2012 00:00;IP- Itinerário Principal;Bom tempo;1;1;0;1
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
7;COIMBRA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;48
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;3
18;VILA REAL;01/01/2008 00:00;IP- Itinerário Principal;NÃO DEFINIDO;1;0;0;1
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;2
8;EVORA;01/01/2010 00:00;ER - Estrada Regional;Chuva;7;0;0;1
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Chuva;5;0;0;3
18;VILA REAL;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;3;2;0;1
14;PORTO;01/01/2007 00:00;EN - Estrada Nacional;NÃO DEFINIDO;3;0;0;1
19;VISEU;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;1;0;1
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;2;1
11;LEIRIA;01/01/2008 00:00;A  - Auto-Estrada;NÃO DEFINIDO;0;0;1;1
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;Chuva;1;1;0;1
19;VISEU;01/01/2009 00:00;ER - Estrada Regional;Chuva;2;0;0;1
14;PORTO;01/01/2008 00:00;ER - Estrada Regional;Bom tempo;4;0;0;1
2;AVEIRO;01/01/2007 00:00;A  - Auto-Estrada;Chuva;2;0;0;10
3;BEJA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;7;1;0;1
10;GUARDA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
19;VISEU;01/01/2012 00:00;IP- Itinerário Principal;Chuva;0;1;3;1
8;EVORA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;10;0;1;1
19;VISEU;01/01/2012 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
19;VISEU;01/01/2009 00:00;A  - Auto-Estrada;Chuva;1;1;0;1
2;AVEIRO;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;3
14;PORTO;01/01/2011 00:00;A  - Auto-Estrada;Chuva;0;2;0;1
7;COIMBRA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;2;0;0;5
12;LISBOA;01/01/2012 00:00;IC - Itinerário Complementar;Chuva;0;1;0;1
2;AVEIRO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;3
5;BRAGANCA;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;0;0;2;1
12;LISBOA;01/01/2012 00:00;A  - Auto-Estrada;Chuva;0;1;0;1
19;VISEU;01/01/2009 00:00;A  - Auto-Estrada;Chuva;5;0;0;2
9;FARO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;4
19;VISEU;01/01/2010 00:00;IP- Itinerário Principal;Chuva;4;0;0;1
15;SANTAREM;01/01/2012 00:00;A  - Auto-Estrada;Granizo;2;0;0;2
15;SANTAREM;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;1;1
19;VISEU;01/01/2008 00:00;EN - Estrada Nacional;Chuva;5;0;0;2
3;BEJA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;2;0;0;2
12;LISBOA;01/01/2008 00:00;EN - Estrada Nacional;Chuva;0;3;1;1
2;AVEIRO;01/01/2007 00:00;IC - Itinerário Complementar;Chuva;2;0;0;5
9;FARO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;2;2
2;AVEIRO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;9
16;SETUBAL;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;4
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;94
8;EVORA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;5
11;LEIRIA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;4
3;BEJA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;8;1;0;1
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;4;1;0;1
11;LEIRIA;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;4
3;BEJA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
12;LISBOA;01/01/2009 00:00;A  - Auto-Estrada;Nuvem de fumo;2;0;0;1
7;COIMBRA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
17;VIANA DO CASTELO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;4;2;0;1
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
19;VISEU;01/01/2011 00:00;A  - Auto-Estrada;Chuva;3;0;0;2
16;SETUBAL;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;5
7;COIMBRA;01/01/2010 00:00;A  - Auto-Estrada;Chuva;8;0;0;1
6;CASTELO BRANCO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;1;2;1;1
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;4;1;0;1
16;SETUBAL;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;8
2;AVEIRO;01/01/2008 00:00;A  - Auto-Estrada;Granizo;1;0;0;3
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;1
3;BEJA;01/01/2007 00:00;ER - Estrada Regional;Bom tempo;1;2;0;1
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;15
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;2;1;1;1
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;1;2;1
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;95
3;BEJA;01/01/2007 00:00;ER - Estrada Regional;Bom tempo;2;0;0;4
16;SETUBAL;01/01/2008 00:00;A  - Auto-Estrada;Chuva;2;0;0;4
14;PORTO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;7;0;0;1
18;VILA REAL;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;0;2;1;1
5;BRAGANCA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;7;1;0;1
2;AVEIRO;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;7;0;0;1
4;BRAGA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;9
2;AVEIRO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;3
11;LEIRIA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;2;0;0;4
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;5
16;SETUBAL;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;6
12;LISBOA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;1
12;LISBOA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;56
16;SETUBAL;01/01/2007 00:00;A  - Auto-Estrada;Nevoeiro;3;0;0;1
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Vento Forte;4;0;0;1
3;BEJA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;1;0;2
4;BRAGA;01/01/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
18;VILA REAL;01/01/2011 00:00;A  - Auto-Estrada;Neve;1;2;0;1
11;LEIRIA;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;2
17;VIANA DO CASTELO;01/01/2007 00:00;EN - Estrada Nacional;Chuva;1;0;1;1
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;17
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;1;1;1
7;COIMBRA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
17;VIANA DO CASTELO;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;1;0;2
16;SETUBAL;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;1;1;1
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
7;COIMBRA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;9;1;0;1
2;AVEIRO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;4
3;BEJA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;3
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;1
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Chuva;3;0;1;1
14;PORTO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;6
16;SETUBAL;01/01/2008 00:00;IC - Itinerário Complementar;Chuva;2;0;0;1
8;EVORA;01/01/2008 00:00;ER - Estrada Regional;Bom tempo;2;0;0;4
11;LEIRIA;01/01/2008 00:00;IC - Itinerário Complementar;Chuva;2;0;0;3
8;EVORA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
5;BRAGANCA;01/01/2010 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
14;PORTO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;7
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Nevoeiro;5;0;0;1
14;PORTO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;29
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;4;1;0;1
9;FARO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;5
3;BEJA;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;2
17;VIANA DO CASTELO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
15;SANTAREM;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;3;1
11;LEIRIA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;4
16;SETUBAL;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;11
2;AVEIRO;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;2
2;AVEIRO;01/01/2007 00:00;A  - Auto-Estrada;Chuva;0;0;1;3
10;GUARDA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;1
2;AVEIRO;01/01/2008 00:00;A  - Auto-Estrada;Chuva;0;1;0;1
14;PORTO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;7
12;LISBOA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;17
7;COIMBRA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;1;0;1;1
17;VIANA DO CASTELO;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
7;COIMBRA;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;1;0;1
6;CASTELO BRANCO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;1;0;1
4;BRAGA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;149
19;VISEU;01/01/2007 00:00;EN - Estrada Nacional;Chuva;0;2;0;1
9;FARO;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;3;0;1
16;SETUBAL;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;70
7;COIMBRA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
14;PORTO;01/01/2011 00:00;A  - Auto-Estrada;Chuva;1;0;1;1
11;LEIRIA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;49
8;EVORA;01/01/2008 00:00;EN - Estrada Nacional;Chuva;0;4;1;1
9;FARO;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;15
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
15;SANTAREM;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;184
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;7;1;0;1
2;AVEIRO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;1;0;2
19;VISEU;01/01/2012 00:00;EN - Estrada Nacional;Chuva;2;0;0;5
15;SANTAREM;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;2;2;0;1
8;EVORA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;0;1;0;2
11;LEIRIA;01/01/2010 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
8;EVORA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;2
19;VISEU;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;0;1;1;1
17;VIANA DO CASTELO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;4;0;0;2
9;FARO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
17;VIANA DO CASTELO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;2;1
12;LISBOA;01/01/2012 00:00;A  - Auto-Estrada;Nevoeiro;3;0;0;1
16;SETUBAL;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;4;1;3;1
9;FARO;01/01/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;2;0;0;1
10;GUARDA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;12
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;2;0;2
18;VILA REAL;01/01/2008 00:00;IP- Itinerário Principal;Chuva;4;0;0;1
16;SETUBAL;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;54
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;3;0;1
15;SANTAREM;01/01/2010 00:00;ER - Estrada Regional;Bom tempo;0;1;0;1
18;VILA REAL;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
5;BRAGANCA;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;18
9;FARO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;51
5;BRAGANCA;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;1;1;1;1
8;EVORA;01/01/2010 00:00;ER - Estrada Regional;Chuva;1;0;0;12
11;LEIRIA;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;31
11;LEIRIA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;2
11;LEIRIA;01/01/2010 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
8;EVORA;01/01/2010 00:00;IP- Itinerário Principal;Bom tempo;1;1;0;1
16;SETUBAL;01/01/2010 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
7;COIMBRA;01/01/2008 00:00;EN - Estrada Nacional;Chuva;5;0;0;1
9;FARO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;1;1;1;1
3;BEJA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;3;1;0;1
9;FARO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;226
16;SETUBAL;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;2
6;CASTELO BRANCO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;5;0;0;1
2;AVEIRO;01/01/2011 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;1
12;LISBOA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;0;2;0;1
3;BEJA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;3
15;SANTAREM;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;2;0;2
12;LISBOA;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;9
5;BRAGANCA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;7
15;SANTAREM;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;3
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;8
3;BEJA;01/01/2007 00:00;ER - Estrada Regional;Bom tempo;0;0;1;1
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;35
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;0;1;2
16;SETUBAL;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;0;1;2
8;EVORA;01/01/2012 00:00;ER - Estrada Regional;Bom tempo;5;0;0;1
6;CASTELO BRANCO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;4;0;1
3;BEJA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;2
5;BRAGANCA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;2
6;CASTELO BRANCO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;48
14;PORTO;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;13
12;LISBOA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;3
4;BRAGA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;7
12;LISBOA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;4;0;0;3
11;LEIRIA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;0;0;1;1
4;BRAGA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;2
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;3;1;1
18;VILA REAL;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;46
2;AVEIRO;01/01/2007 00:00;A  - Auto-Estrada;NÃO DEFINIDO;2;0;0;1
8;EVORA;01/01/2007 00:00;ER - Estrada Regional;Bom tempo;0;1;0;1
8;EVORA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;4
11;LEIRIA;01/01/2008 00:00;IC - Itinerário Complementar;Chuva;0;0;1;1
14;PORTO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;94
4;BRAGA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;2
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;0;0;1;1
13;PORTALEGRE;01/01/2012 00:00;IP- Itinerário Principal;Chuva;2;0;0;2
8;EVORA;01/01/2012 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
14;PORTO;01/01/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;5
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;3
3;BEJA;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;0;2;0;1
19;VISEU;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;4;2;0;1
6;CASTELO BRANCO;01/01/2012 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;2
17;VIANA DO CASTELO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;2;0;0;8
7;COIMBRA;01/01/2011 00:00;IC - Itinerário Complementar;Chuva;3;0;0;1
18;VILA REAL;01/01/2012 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
9;FARO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
14;PORTO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;70
9;FARO;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;3
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;4;0;2
7;COIMBRA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;4;0;0;3
