geometry;name;time;tipos_vias;f_atmosfericos;fleves;fgraves;mortos;f
2;AVEIRO;12/12/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
4;BRAGA;24/10/2011 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
4;BRAGA;29/12/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
16;SETUBAL;29/10/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
12;LISBOA;22/11/2010 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
12;LISBOA;11/06/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
12;LISBOA;06/02/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
19;VISEU;22/09/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
17;VIANA DO CASTELO;30/11/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;8
16;SETUBAL;03/08/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;5
10;GUARDA;02/02/2009 00:00;A  - Auto-Estrada;Bom tempo;2;2;0;1
2;AVEIRO;15/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
8;EVORA;28/04/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
14;PORTO;29/06/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
14;PORTO;10/12/2012 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;1
9;FARO;16/04/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
19;VISEU;07/06/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
12;LISBOA;26/11/2007 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
12;LISBOA;12/09/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
12;LISBOA;03/09/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
2;AVEIRO;08/01/2007 00:00;A  - Auto-Estrada;Chuva;3;0;0;1
11;LEIRIA;24/08/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
11;LEIRIA;28/03/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
16;SETUBAL;29/09/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
11;LEIRIA;27/09/2010 00:00;EN - Estrada Nacional;Bom tempo;0;3;0;1
19;VISEU;23/11/2009 00:00;A  - Auto-Estrada;Granizo;1;0;0;2
9;FARO;09/08/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
6;CASTELO BRANCO;12/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
5;BRAGANCA;20/06/2011 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
11;LEIRIA;30/07/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
12;LISBOA;02/08/2010 00:00;IC - Itinerário Complementar;Bom tempo;2;1;0;1
5;BRAGANCA;05/05/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
11;LEIRIA;27/09/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
12;LISBOA;26/09/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
16;SETUBAL;30/04/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
12;LISBOA;07/06/2010 00:00;IP- Itinerário Principal;Bom tempo;3;0;0;1
18;VILA REAL;12/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
2;AVEIRO;26/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
17;VIANA DO CASTELO;05/12/2011 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
16;SETUBAL;29/12/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;4
8;EVORA;06/07/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
2;AVEIRO;13/08/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
14;PORTO;23/01/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
7;COIMBRA;26/07/2010 00:00;A  - Auto-Estrada;Bom tempo;0;5;1;1
16;SETUBAL;18/04/2011 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;1
2;AVEIRO;10/11/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
3;BEJA;12/04/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
12;LISBOA;14/06/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
8;EVORA;10/12/2007 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;1
13;PORTALEGRE;10/12/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
3;BEJA;28/01/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
10;GUARDA;13/07/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;2
16;SETUBAL;17/05/2010 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
5;BRAGANCA;29/09/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
11;LEIRIA;10/05/2010 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
14;PORTO;13/02/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;4
10;GUARDA;14/12/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
9;FARO;22/06/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
18;VILA REAL;04/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
11;LEIRIA;18/07/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
9;FARO;20/08/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
9;FARO;01/02/2010 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
15;SANTAREM;03/11/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
9;FARO;28/05/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
12;LISBOA;06/07/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
19;VISEU;29/10/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
7;COIMBRA;09/04/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
19;VISEU;12/11/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
16;SETUBAL;02/07/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
8;EVORA;13/10/2008 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
7;COIMBRA;24/12/2007 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
19;VISEU;01/10/2007 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
15;SANTAREM;01/02/2010 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
16;SETUBAL;22/12/2008 00:00;EN - Estrada Nacional;Bom tempo;1;1;1;1
14;PORTO;13/09/2010 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
14;PORTO;14/05/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
4;BRAGA;06/12/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
4;BRAGA;06/10/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
9;FARO;28/09/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;7
4;BRAGA;14/03/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
12;LISBOA;19/02/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
7;COIMBRA;24/09/2012 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
17;VIANA DO CASTELO;20/10/2008 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
8;EVORA;21/04/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
2;AVEIRO;05/03/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
12;LISBOA;14/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
3;BEJA;10/09/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
14;PORTO;19/09/2011 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
9;FARO;28/04/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
19;VISEU;26/12/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
8;EVORA;16/04/2007 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
15;SANTAREM;14/12/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
12;LISBOA;17/09/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;4
12;LISBOA;08/06/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;4
19;VISEU;26/11/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
16;SETUBAL;06/12/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
12;LISBOA;21/03/2011 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
16;SETUBAL;09/02/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
16;SETUBAL;08/12/2008 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
4;BRAGA;04/07/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;8
2;AVEIRO;01/09/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
14;PORTO;15/01/2007 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
6;CASTELO BRANCO;14/01/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
8;EVORA;25/01/2010 00:00;ER - Estrada Regional;Nevoeiro;2;0;0;1
13;PORTALEGRE;22/02/2010 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
2;AVEIRO;25/08/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
3;BEJA;24/12/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
8;EVORA;03/05/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
18;VILA REAL;16/06/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
17;VIANA DO CASTELO;14/05/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
7;COIMBRA;11/08/2008 00:00;IP- Itinerário Principal;Chuva;3;0;0;1
16;SETUBAL;19/02/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
8;EVORA;03/10/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
19;VISEU;27/09/2010 00:00;IP- Itinerário Principal;Chuva;4;0;0;1
11;LEIRIA;24/09/2007 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
12;LISBOA;04/06/2012 00:00;A  - Auto-Estrada;Chuva;2;1;0;1
4;BRAGA;08/03/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
2;AVEIRO;19/07/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
9;FARO;23/08/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
17;VIANA DO CASTELO;16/04/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
4;BRAGA;10/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
15;SANTAREM;05/02/2007 00:00;EN - Estrada Nacional;Chuva;0;4;0;1
14;PORTO;18/02/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;2
5;BRAGANCA;09/03/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
7;COIMBRA;07/05/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
17;VIANA DO CASTELO;26/01/2009 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
3;BEJA;30/06/2008 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
11;LEIRIA;16/05/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
2;AVEIRO;06/04/2009 00:00;IC - Itinerário Complementar;Chuva;2;0;0;1
17;VIANA DO CASTELO;15/10/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
14;PORTO;31/12/2007 00:00;A  - Auto-Estrada;Chuva;3;0;0;2
9;FARO;05/11/2012 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
19;VISEU;04/08/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
13;PORTALEGRE;07/07/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
9;FARO;28/06/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
4;BRAGA;30/04/2007 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
12;LISBOA;12/04/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
14;PORTO;11/04/2011 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
4;BRAGA;09/04/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
16;SETUBAL;11/05/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
10;GUARDA;14/05/2012 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
2;AVEIRO;05/10/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
12;LISBOA;18/06/2012 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
4;BRAGA;24/09/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
9;FARO;09/06/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
19;VISEU;11/07/2011 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
16;SETUBAL;24/09/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
16;SETUBAL;30/04/2007 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
2;AVEIRO;08/02/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
7;COIMBRA;22/11/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
12;LISBOA;06/06/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
14;PORTO;08/12/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;5
8;EVORA;08/10/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
16;SETUBAL;26/10/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
7;COIMBRA;05/12/2011 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
4;BRAGA;30/11/2009 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
5;BRAGANCA;28/04/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
12;LISBOA;01/10/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
9;FARO;18/06/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
15;SANTAREM;22/11/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
14;PORTO;27/10/2008 00:00;ER - Estrada Regional;Chuva;1;0;0;1
3;BEJA;01/06/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
4;BRAGA;08/09/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
16;SETUBAL;01/03/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
9;FARO;13/04/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
15;SANTAREM;24/11/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
15;SANTAREM;26/11/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
12;LISBOA;02/02/2009 00:00;IC - Itinerário Complementar;Chuva;1;0;0;6
7;COIMBRA;07/05/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;2
5;BRAGANCA;03/03/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
5;BRAGANCA;28/09/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
9;FARO;04/08/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
8;EVORA;17/12/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
7;COIMBRA;15/10/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
4;BRAGA;01/03/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;2
16;SETUBAL;28/01/2008 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
18;VILA REAL;16/07/2007 00:00;IP- Itinerário Principal;Chuva;3;0;0;1
9;FARO;18/07/2011 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
16;SETUBAL;17/03/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
9;FARO;30/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
8;EVORA;05/05/2008 00:00;ER - Estrada Regional;Chuva;1;0;0;1
16;SETUBAL;11/10/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
17;VIANA DO CASTELO;15/11/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
3;BEJA;27/04/2009 00:00;ER - Estrada Regional;Bom tempo;2;1;0;1
11;LEIRIA;18/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
4;BRAGA;05/10/2009 00:00;EN - Estrada Nacional;Chuva;3;0;0;2
4;BRAGA;09/11/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
19;VISEU;24/03/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
14;PORTO;23/04/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
9;FARO;29/10/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
14;PORTO;02/11/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
11;LEIRIA;11/10/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
7;COIMBRA;30/11/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
15;SANTAREM;23/04/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
14;PORTO;05/11/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;7
14;PORTO;08/01/2007 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
8;EVORA;26/05/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
14;PORTO;03/12/2012 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
11;LEIRIA;16/08/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
8;EVORA;30/04/2012 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
9;FARO;24/08/2009 00:00;A  - Auto-Estrada;Bom tempo;1;2;0;1
10;GUARDA;26/11/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
6;CASTELO BRANCO;01/02/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
9;FARO;29/09/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
9;FARO;21/09/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
10;GUARDA;11/06/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
9;FARO;29/12/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
14;PORTO;14/09/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
16;SETUBAL;09/11/2009 00:00;EN - Estrada Nacional;Chuva;0;3;0;1
12;LISBOA;30/08/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
3;BEJA;13/07/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
19;VISEU;25/01/2010 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
18;VILA REAL;20/08/2007 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
10;GUARDA;05/04/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
16;SETUBAL;09/11/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
11;LEIRIA;23/08/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
11;LEIRIA;05/03/2007 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
14;PORTO;18/06/2007 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
10;GUARDA;04/05/2009 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
17;VIANA DO CASTELO;19/05/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
19;VISEU;15/02/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
16;SETUBAL;19/10/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
12;LISBOA;06/08/2007 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
12;LISBOA;16/07/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
14;PORTO;07/12/2009 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
17;VIANA DO CASTELO;29/03/2010 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
8;EVORA;06/08/2012 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
15;SANTAREM;10/09/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
7;COIMBRA;27/10/2008 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
11;LEIRIA;27/07/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
4;BRAGA;02/06/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
12;LISBOA;31/12/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
8;EVORA;12/11/2007 00:00;ER - Estrada Regional;Bom tempo;1;1;0;1
18;VILA REAL;16/04/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
4;BRAGA;19/10/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;5
5;BRAGANCA;16/11/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;2;1
4;BRAGA;21/02/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;10
14;PORTO;10/10/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;7
12;LISBOA;22/03/2010 00:00;EN - Estrada Nacional;Chuva;1;1;0;1
4;BRAGA;01/08/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;13
6;CASTELO BRANCO;16/04/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
14;PORTO;26/04/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
14;PORTO;18/04/2011 00:00;A  - Auto-Estrada;Chuva;2;0;0;2
17;VIANA DO CASTELO;07/07/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;4
9;FARO;14/11/2011 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
19;VISEU;09/08/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
7;COIMBRA;27/10/2008 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
8;EVORA;01/10/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
14;PORTO;12/10/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
14;PORTO;16/05/2011 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
8;EVORA;20/07/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
6;CASTELO BRANCO;15/10/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
10;GUARDA;21/11/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
19;VISEU;05/02/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;2
16;SETUBAL;28/11/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
9;FARO;09/03/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
18;VILA REAL;02/02/2009 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
15;SANTAREM;17/09/2007 00:00;EN - Estrada Nacional;Chuva;0;2;1;1
2;AVEIRO;26/07/2010 00:00;IC - Itinerário Complementar;Bom tempo;0;2;0;1
2;AVEIRO;01/12/2008 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
7;COIMBRA;23/07/2012 00:00;EN - Estrada Nacional;Bom tempo;2;2;1;1
2;AVEIRO;16/11/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
16;SETUBAL;20/04/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
7;COIMBRA;13/12/2010 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
2;AVEIRO;30/07/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
14;PORTO;28/03/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;5
14;PORTO;24/08/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
14;PORTO;29/12/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
2;AVEIRO;27/02/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
14;PORTO;27/09/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
19;VISEU;01/02/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
12;LISBOA;29/11/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
16;SETUBAL;08/08/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
16;SETUBAL;01/06/2009 00:00;EN - Estrada Nacional;Chuva;1;1;0;1
2;AVEIRO;19/03/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
12;LISBOA;06/08/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;6
18;VILA REAL;26/03/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
7;COIMBRA;14/05/2012 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
8;EVORA;17/09/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
11;LEIRIA;08/02/2010 00:00;A  - Auto-Estrada;Chuva;0;1;0;1
15;SANTAREM;12/04/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
4;BRAGA;20/12/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
10;GUARDA;13/12/2010 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
19;VISEU;15/09/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
13;PORTALEGRE;27/10/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
14;PORTO;19/12/2011 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
10;GUARDA;27/06/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
6;CASTELO BRANCO;01/06/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
19;VISEU;14/04/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
2;AVEIRO;27/02/2012 00:00;A  - Auto-Estrada;Bom tempo;4;1;0;1
10;GUARDA;10/09/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
7;COIMBRA;13/09/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
9;FARO;03/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
5;BRAGANCA;28/11/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
16;SETUBAL;28/06/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
3;BEJA;09/04/2007 00:00;EN - Estrada Nacional;Granizo;1;0;0;1
14;PORTO;14/11/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;5
16;SETUBAL;08/01/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
15;SANTAREM;10/09/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
15;SANTAREM;27/06/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
4;BRAGA;15/01/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
8;EVORA;19/11/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
4;BRAGA;19/09/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
2;AVEIRO;05/01/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
